"","x"
"8543",4141.3
"8544",1744.73333333333
"8545",847.2
"8546",709.066666666667
"8547",692.066666666667
"8548",702.366666666667
"8549",708.1
"8550",1121.46666666667
"8551",345.166666666667
"8552",508.9
"8553",2836.3
"8554",1476.4
"8555",1527.46666666667
"8556",1532.43333333333
"8557",844.1
"8558",775.933333333333
"8559",1601.26666666667
"8560",1807.46666666667
"8561",892.4
"8562",2630.6
"8563",3126.66666666667
"8564",6488
"8565",3241.23333333333
"8566",2287.26666666667
"8567",1714.26666666667
"8568",1734.66666666667
"8569",1441.53333333333
"8570",1156.63333333333
"8571",296.5
"8572",307.166666666667
"8573",296.933333333333
"8574",297.833333333333
"8575",271.1
"8576",656.566666666667
"8577",2390.46666666667
"8578",3716.26666666667
"8579",1227.23333333333
"8580",1959.53333333333
"8581",3176.1
"8582",1964.1
"8583",2436.7
"8584",2355.3
"8585",1495.73333333333
"8586",3994.76666666667
"8587",1843.16666666667
"8588",1523.96666666667
"8589",1540.76666666667
"8590",1510.13333333333
"8591",1014.8
"8592",757.5
"8593",992.933333333333
"8594",452.4
"8595",324.133333333333
"8596",339.4
"8597",297.866666666667
"8598",277.266666666667
"8599",815.433333333333
"8600",633.933333333333
"8601",1619.4
"8602",892.866666666667
"8603",2051.73333333333
"8604",2519.76666666667
"8605",2669.96666666667
"8606",3915.83333333333
"8607",2478.33333333333
"8608",2159.33333333333
"8609",2837.76666666667
"8610",1380.73333333333
"8611",1812.33333333333
"8612",2018.73333333333
"8613",2860
"8614",3009.86666666667
"8615",4597.43333333333
"8616",3958.66666666667
"8617",1438.96666666667
"8618",1171.2
"8619",1234.73333333333
"8620",1262.23333333333
"8621",1357.33333333333
"8622",1395.83333333333
"8623",1347.23333333333
"8624",1996.46666666667
"8625",2725.06666666667
"8626",2429.2
"8627",1490.76666666667
"8628",1847.86666666667
"8629",2615.93333333333
"8630",2631.5
"8631",3981.06666666667
"8632",2905.13333333333
"8633",2421.16666666667
"8634",3030.76666666667
"8635",2472.13333333333
"8636",946.4
"8637",421.866666666667
"8638",372.933333333333
"8639",583.8
"8640",925.066666666667
"8641",290.466666666667
"8642",465.266666666667
"8643",829.033333333333
"8644",285.8
"8645",345.2
"8646",286.733333333333
"8647",312.3
"8648",1106.2
"8649",1332.03333333333
"8650",1276.23333333333
"8651",2268.53333333333
"8652",1456.6
"8653",1293.53333333333
"8654",1858.23333333333
"8655",1960
"8656",2944.9
"8657",1797.7
"8658",2498.7
"8659",3196.93333333333
"8660",5175.2
"8661",3468.03333333333
"8662",2545.73333333333
"8663",3453.9
"8664",1756.03333333333
"8665",392
"8666",352.4
"8667",317.533333333333
"8668",335.9
"8669",294.033333333333
"8670",350.7
"8671",829.066666666667
"8672",305.666666666667
"8673",1152.03333333333
"8674",1453.3
"8675",2093.5
"8676",1643.16666666667
"8677",1677.26666666667
"8678",1852.93333333333
"8679",2463.56666666667
"8680",5025.13333333333
"8681",5137.8
"8682",6333.66666666667
"8683",3732.76666666667
"8684",2519.86666666667
"8685",3184.56666666667
"8686",3001.86666666667
"8687",3932.73333333333
"8688",3502.73333333333
"8689",3948.33333333333
"8690",2435.6
"8691",2492.86666666667
"8692",2368.06666666667
"8693",1398.86666666667
"8694",1371.26666666667
"8695",1300.46666666667
"8696",1121.96666666667
"8697",1686.93333333333
"8698",1695.13333333333
"8699",3567.26666666667
"8700",1886.2
"8701",1736.9
"8702",2616.26666666667
"8703",2115.2
"8704",1526.06666666667
"8705",2649.86666666667
"8706",1606.13333333333
"8707",3298.33333333333
"8708",5226.7
"8709",2421.56666666667
"8710",3237.1
"8711",2462
"8712",813.5
"8713",530.2
"8714",489.133333333333
"8715",524.366666666667
"8716",494.733333333333
"8717",279.1
"8718",509.3
"8719",614
"8720",279.366666666667
"8721",1796.8
"8722",1436.96666666667
"8723",1365.93333333333
"8724",397.766666666667
"8725",1562.13333333333
"8726",3049
"8727",4138.8
"8728",2319.53333333333
"8729",2571.93333333333
"8730",2588.9
"8731",4941.96666666667
"8732",2852.06666666667
"8733",2779.36666666667
"8734",3265.2
"8735",2840
"8736",1022.03333333333
"8737",327
"8738",303.866666666667
"8739",305.033333333333
"8740",288.6
"8741",312.933333333333
"8742",289.566666666667
"8743",650.366666666667
"8744",676.833333333333
"8745",684.9
"8746",1220.23333333333
"8747",2138.16666666667
"8748",2858.66666666667
"8749",3823.16666666667
"8750",1506.53333333333
"8751",1553.3
"8752",1595.6
"8753",2348.16666666667
"8754",2857.83333333333
"8755",3344.1
"8756",3120.36666666667
"8757",1938.43333333333
"8758",1568.33333333333
"8759",1613.63333333333
"8760",1616.73333333333
"8761",1596.93333333333
"8762",1619.56666666667
"8763",2473.73333333333
"8764",2731.13333333333
"8765",2431.13333333333
"8766",2479.66666666667
"8767",1690.2
"8768",1332.13333333333
"8769",1375.16666666667
"8770",1050.9
"8771",585.9
"8772",2651.9
"8773",2060.16666666667
"8774",2947.8
"8775",1819.33333333333
"8776",1049.16666666667
"8777",845.8
"8778",2067.16666666667
"8779",2880.26666666667
"8780",3007.23333333333
"8781",2873.1
"8782",2704.83333333333
"8783",1326.53333333333
"8784",395.866666666667
"8785",378.366666666667
"8786",355.133333333333
"8787",325.566666666667
"8788",367.1
"8789",869.266666666667
"8790",363.266666666667
"8791",1131.7
"8792",2140.76666666667
"8793",1626.5
"8794",1530.2
"8795",1620.7
"8796",1507.9
"8797",1382.9
"8798",1440.96666666667
"8799",964.4
"8800",408.266666666667
"8801",385.166666666667
"8802",543.4
"8803",1137.43333333333
"8804",1687.26666666667
"8805",1296.46666666667
"8806",1525.83333333333
"8807",2263.23333333333
"8808",2149.96666666667
"8809",442.666666666667
"8810",375.266666666667
"8811",1125.03333333333
"8812",351.466666666667
"8813",372.733333333333
"8814",336.266666666667
"8815",813.1
"8816",880.9
"8817",1976
"8818",797.833333333333
"8819",577.666666666667
"8820",1765.46666666667
"8821",1365.63333333333
"8822",461.533333333333
"8823",356.666666666667
"8824",657.766666666667
"8825",946.266666666667
"8826",2195.93333333333
"8827",2384.93333333333
"8828",2255.3
"8829",2567.43333333333
"8830",1220.73333333333
"8831",533
"8832",408.866666666667
"8833",837.433333333333
"8834",267.433333333333
"8835",322.5
"8836",285.533333333333
"8837",276.7
"8838",329.833333333333
"8839",1245.3
"8840",2908.76666666667
"8841",2963.63333333333
"8842",1713.83333333333
"8843",1812.6
"8844",1488.63333333333
"8845",812.466666666667
"8846",1667.06666666667
"8847",787.3
"8848",3253.46666666667
"8849",2493.7
"8850",3813.96666666667
"8851",1870.5
"8852",1770.86666666667
"8853",2792.66666666667
"8854",2094.56666666667
"8855",1577.3
"8856",811.466666666667
"8857",362.666666666667
"8858",304.666666666667
"8859",280.2
"8860",592.733333333333
"8861",496.566666666667
"8862",308.1
"8863",285.3
"8864",298.133333333333
"8865",1940.96666666667
"8866",1492.93333333333
"8867",1599.86666666667
"8868",1418.76666666667
"8869",2448.83333333333
"8870",2107.1
"8871",2336.03333333333
"8872",1920.96666666667
"8873",1432.43333333333
"8874",1926.46666666667
"8875",3618.3
"8876",3133.53333333333
"8877",2987.13333333333
"8878",1613.66666666667
"8879",1678.43333333333
"8880",1803.66666666667
"8881",1456.46666666667
"8882",815.9
"8883",288.666666666667
"8884",298.066666666667
"8885",297.633333333333
"8886",273.433333333333
"8887",306
"8888",283.033333333333
"8889",1414.3
"8890",643.2
"8891",1115.56666666667
"8892",811.3
"8893",1308.43333333333
"8894",1713.36666666667
"8895",1653.9
"8896",1760.9
"8897",862.233333333333
"8898",2304.8
"8899",2371.96666666667
"8900",3629
"8901",3198.56666666667
"8902",2379.73333333333
"8903",929.666666666667
"8904",303.6
"8905",322.766666666667
"8906",315.966666666667
"8907",316.733333333333
"8908",291.866666666667
"8909",465.1
"8910",706.733333333333
"8911",742.666666666667
"8912",2603.16666666667
"8913",2832.03333333333
"8914",1968.13333333333
"8915",1383.33333333333
"8916",1359.6
"8917",1365.36666666667
"8918",505.3
"8919",303.866666666667
"8920",274.1
"8921",286.766666666667
"8922",486.766666666667
"8923",929.633333333333
"8924",1955.03333333333
"8925",3399.26666666667
"8926",2339.26666666667
"8927",1721.5
"8928",1388.6
"8929",1310.9
"8930",270.366666666667
"8931",289.8
"8932",288.833333333333
"8933",276.366666666667
"8934",279.566666666667
"8935",2124.26666666667
"8936",2656.5
"8937",352.233333333333
"8938",314.766666666667
"8939",274.433333333333
"8940",1101.1
"8941",3263.93333333333
"8942",4365.03333333333
"8943",1520.83333333333
"8944",1476.53333333333
"8945",1445.63333333333
"8946",1059.73333333333
"8947",1300.7
"8948",1862.1
"8949",2117.56666666667
"8950",4199.43333333333
"8951",1504.96666666667
"8952",403.566666666667
"8953",516.466666666667
"8954",388.866666666667
"8955",290.733333333333
"8956",293.466666666667
"8957",261.033333333333
"8958",816
"8959",1271.4
"8960",2428.16666666667
"8961",2222.76666666667
"8962",1388.66666666667
"8963",1373.66666666667
"8964",1562.7
"8965",1456.53333333333
"8966",731.266666666667
"8967",288.1
"8968",350.933333333333
"8969",1006.66666666667
"8970",817.333333333333
"8971",1852.83333333333
"8972",2408.96666666667
"8973",2769.9
"8974",3142.2
"8975",1621.2
"8976",547.466666666667
"8977",461.666666666667
"8978",477.066666666667
"8979",437.5
"8980",469.066666666667
"8981",582.866666666667
"8982",977.633333333333
"8983",906.4
"8984",2153.1
"8985",2703.86666666667
"8986",1541.03333333333
"8987",1500.76666666667
"8988",1522.26666666667
"8989",1510.66666666667
"8990",1589.6
"8991",1510.8
"8992",900.633333333333
"8993",641.366666666667
"8994",544.666666666667
"8995",1173.23333333333
"8996",2416.26666666667
"8997",3283.76666666667
"8998",2956.33333333333
"8999",976.433333333333
"9000",330.933333333333
"9001",271.7
"9002",294.666666666667
"9003",302.1
"9004",277.833333333333
"9005",1024.5
"9006",291.666666666667
"9007",643.5
"9008",939.533333333333
"9009",2144.53333333333
"9010",1659.66666666667
"9011",1627.53333333333
"9012",1527.16666666667
"9013",2069.46666666667
"9014",1474.73333333333
"9015",611.733333333333
"9016",610.766666666667
"9017",630.733333333333
"9018",998.9
"9019",1363.56666666667
"9020",1446.03333333333
"9021",1767.2
"9022",1481.4
"9023",3057.46666666667
"9024",1913.9
"9025",646.1
"9026",484.3
"9027",469.533333333333
"9028",492.866666666667
"9029",463.333333333333
"9030",440.2
"9031",480.633333333333
"9032",1876.66666666667
"9033",2272.66666666667
"9034",987.6
"9035",2417.93333333333
"9036",2897.06666666667
"9037",1208.1
"9038",610.866666666667
"9039",2365.53333333333
"9040",1605.76666666667
"9041",1378.1
"9042",2625.56666666667
"9043",5196.8
"9044",3664.03333333333
"9045",3437.33333333333
"9046",3216.2
"9047",4435.26666666667
"9048",4184.33333333333
"9049",4670.2
"9050",3747.33333333333
"9051",3126.93333333333
"9052",2443.56666666667
"9053",2055.56666666667
"9054",1350.06666666667
"9055",1376.73333333333
"9056",1341.2
"9057",508.9
"9058",1571.13333333333
"9059",999.433333333333
"9060",1800.83333333333
"9061",2355.66666666667
"9062",2281.2
"9063",1232.4
"9064",516.6
"9065",799.433333333333
"9066",1922.53333333333
"9067",4121.56666666667
"9068",3804.63333333333
"9069",2917.73333333333
"9070",2282.96666666667
"9071",608.8
"9072",266.4
"9073",295.733333333333
"9074",291.066666666667
"9075",289.466666666667
"9076",675.6
"9077",473.4
"9078",311.6
"9079",630.533333333333
"9080",2070.1
"9081",2596.13333333333
"9082",1876.6
"9083",1525.5
"9084",1487.13333333333
"9085",1543.1
"9086",1500.1
"9087",740
"9088",482.8
"9089",462.166666666667
"9090",636.533333333333
"9091",1124.26666666667
"9092",3007.53333333333
"9093",5136.86666666667
"9094",4745.2
"9095",1116.5
"9096",730.933333333333
"9097",731.566666666667
"9098",410.2
"9099",427.933333333333
"9100",386.366666666667
"9101",387
"9102",447.433333333333
"9103",1176.33333333333
"9104",2415.5
"9105",2231.3
"9106",1481.03333333333
"9107",1553.4
"9108",2664.4
"9109",5237.26666666667
"9110",3688.23333333333
"9111",3273.23333333333
"9112",2142.06666666667
"9113",1912.8
"9114",2063.16666666667
"9115",2617.83333333333
"9116",1684.6
"9117",1662.76666666667
"9118",2525.7
"9119",2354.66666666667
"9120",1307.06666666667
"9121",494.366666666667
"9122",457
"9123",438.2
"9124",465.3
"9125",480.733333333333
"9126",444.6
"9127",1120.6
"9128",2555.26666666667
"9129",1984.23333333333
"9130",1563.1
"9131",1569.53333333333
"9132",1884.43333333333
"9133",1794.8
"9134",2828.93333333333
"9135",3268.66666666667
"9136",786.233333333333
"9137",1254.16666666667
"9138",706.433333333333
"9139",1495.93333333333
"9140",1993.73333333333
"9141",2509
"9142",2994.8
"9143",2077.26666666667
"9144",430.2
"9145",417.733333333333
"9146",374.233333333333
"9147",364.833333333333
"9148",391.3
"9149",385.566666666667
"9150",509.2
"9151",1418.03333333333
"9152",1050.93333333333
"9153",3012
"9154",1964.2
"9155",1445.43333333333
"9156",1405.16666666667
"9157",1449.8
"9158",1295.6
"9159",536.533333333333
"9160",464.966666666667
"9161",507.5
"9162",565.5
"9163",913.733333333333
"9164",2221.73333333333
"9165",2768.96666666667
"9166",1414.26666666667
"9167",836.6
"9168",490.866666666667
"9169",440.333333333333
"9170",368.066666666667
"9171",375.533333333333
"9172",421.166666666667
"9173",1070.63333333333
"9174",366.833333333333
"9175",1033.7
"9176",2559.9
"9177",3061.2
"9178",2076.1
"9179",1447.13333333333
"9180",1422.2
"9181",1437.93333333333
"9182",1066.4
"9183",1650.1
"9184",1508.13333333333
"9185",1515.33333333333
"9186",1637.36666666667
"9187",2484.43333333333
"9188",3538.06666666667
"9189",1871.36666666667
"9190",1869.23333333333
"9191",2073
"9192",1155.63333333333
"9193",265.966666666667
"9194",475.466666666667
"9195",296.433333333333
"9196",290.966666666667
"9197",304.5
"9198",295.133333333333
"9199",824.5
"9200",823.6
"9201",2636.6
"9202",2452.16666666667
"9203",1253.36666666667
"9204",372.1
"9205",3135.93333333333
"9206",2649.73333333333
"9207",2061.46666666667
"9208",429.7
"9209",291.133333333333
"9210",3089.43333333333
"9211",2580.03333333333
"9212",2868.93333333333
"9213",2630.73333333333
"9214",1327.96666666667
"9215",515.533333333333
"9216",1133.7
"9217",845.566666666667
"9218",323.366666666667
"9219",295.1
"9220",336.666666666667
"9221",326.066666666667
"9222",886.2
"9223",315.166666666667
"9224",305.3
"9225",617.533333333333
"9226",442.966666666667
"9227",748.933333333333
"9228",2144.8
"9229",856.1
"9230",1592.83333333333
"9231",1790.66666666667
"9232",1117.8
"9233",1351.86666666667
"9234",2656.33333333333
"9235",2622.3
"9236",2279.83333333333
"9237",3100.5
"9238",2183.73333333333
"9239",1354.2
"9240",512.3
"9241",436.933333333333
"9242",378.9
"9243",379.066666666667
"9244",965.133333333333
"9245",385.366666666667
"9246",379.266666666667
"9247",1311.03333333333
"9248",2446.53333333333
"9249",1640.63333333333
"9250",1576.4
"9251",1581.03333333333
"9252",1616.63333333333
"9253",1510.53333333333
"9254",1416.7
"9255",1442.63333333333
"9256",435.566666666667
"9257",386.3
"9258",843.4
"9259",1293.9
"9260",2439.03333333333
"9261",2771.2
"9262",3239
"9263",1731.06666666667
"9264",377.033333333333
"9265",443.666666666667
"9266",384
"9267",374.666666666667
"9268",424.966666666667
"9269",367.9
"9270",1108.3
"9271",1070.66666666667
"9272",2684.16666666667
"9273",2365.86666666667
"9274",400.2
"9275",399
"9276",384.6
"9277",2892.2
"9278",3016.5
"9279",4108.76666666667
"9280",4146.03333333333
"9281",1174.96666666667
"9282",516.533333333333
"9283",1063.96666666667
"9284",1457.8
"9285",3616.36666666667
"9286",4328.43333333333
"9287",1541.53333333333
"9288",479.2
"9289",417.333333333333
"9290",389.933333333333
"9291",452.266666666667
"9292",402.866666666667
"9293",389.266666666667
"9294",467.5
"9295",1241.1
"9296",2754.2
"9297",2285.43333333333
"9298",1489
"9299",1437.63333333333
"9300",1542.63333333333
"9301",1510.9
"9302",1504.93333333333
"9303",1505.86666666667
"9304",1492.33333333333
"9305",2010.03333333333
"9306",1248.56666666667
"9307",1616.36666666667
"9308",1987.26666666667
"9309",2164.46666666667
"9310",2256.23333333333
"9311",448
"9312",357.666666666667
"9313",271.433333333333
"9314",266.566666666667
"9315",330.233333333333
"9316",257.7
"9317",266.1
"9318",823.3
"9319",804.933333333333
"9320",1586.46666666667
"9321",2478.76666666667
"9322",1426.93333333333
"9323",1375
"9324",974.9
"9325",321.5
"9326",332.7
"9327",393.033333333333
"9328",377.566666666667
"9329",463.366666666667
"9330",879.166666666667
"9331",2795.5
"9332",2295.43333333333
"9333",3531.7
"9334",2292.9
"9335",1531.36666666667
"9336",1340.46666666667
"9337",1277.5
"9338",1243.4
"9339",549.5
"9340",362.933333333333
"9341",1032.5
"9342",423.933333333333
"9343",1037.83333333333
"9344",2889.73333333333
"9345",2099.8
"9346",1466.86666666667
"9347",1484.33333333333
"9348",1110.66666666667
"9349",1598.7
"9350",2286.96666666667
"9351",2974.23333333333
"9352",1492.33333333333
"9353",1490.16666666667
"9354",823.933333333333
"9355",1464.26666666667
"9356",2487.8
"9357",2060.16666666667
"9358",1814.3
"9359",2623.06666666667
"9360",1236
"9361",630.533333333333
"9362",617.166666666667
"9363",506.1
"9364",380.066666666667
"9365",386
"9366",406.766666666667
"9367",851.566666666667
"9368",1058.53333333333
"9369",2038.73333333333
"9370",2018.5
"9371",2013.5
"9372",1670.13333333333
"9373",1723.06666666667
"9374",1113.2
"9375",1900.66666666667
"9376",1921.76666666667
"9377",1901.86666666667
"9378",2059.16666666667
"9379",3762.9
"9380",6013.8
"9381",4453.03333333333
"9382",3354.66666666667
"9383",2989.76666666667
"9384",3478.3
"9385",1939.66666666667
"9386",833.233333333333
"9387",533.866666666667
"9388",491.633333333333
"9389",487.733333333333
"9390",482.5
"9391",311.766666666667
"9392",440.266666666667
"9393",1191.66666666667
"9394",779.933333333333
"9395",1464
"9396",2387.53333333333
"9397",967.266666666667
"9398",2737.8
"9399",2020.8
"9400",1005.4
"9401",1449.63333333333
"9402",2013.03333333333
"9403",3531.5
"9404",4754.13333333333
"9405",3851.5
"9406",3471.1
"9407",1554.23333333333
"9408",995.9
"9409",984.7
"9410",950.833333333333
"9411",951.366666666667
"9412",889.3
"9413",484.166666666667
"9414",367.433333333333
"9415",736.5
"9416",2189.43333333333
"9417",2167.7
"9418",2421.53333333333
"9419",2753.03333333333
"9420",2776.16666666667
"9421",1910.1
"9422",1615.13333333333
"9423",1489.4
"9424",1466.56666666667
"9425",776.133333333333
"9426",406.833333333333
"9427",1165.43333333333
"9428",2542.56666666667
"9429",2851.43333333333
"9430",1868.3
"9431",2599.03333333333
"9432",2106.83333333333
"9433",1757.46666666667
"9434",957.566666666667
"9435",1007.66666666667
"9436",447.133333333333
"9437",390.366666666667
"9438",1780.86666666667
"9439",812.533333333333
"9440",1563.83333333333
"9441",1653.26666666667
"9442",1937.46666666667
"9443",1658.83333333333
"9444",1752.23333333333
"9445",3949.9
"9446",4460.46666666667
"9447",3954.8
"9448",2673.96666666667
"9449",1624.33333333333
"9450",629.2
"9451",697.633333333333
"9452",1474.16666666667
"9453",1890.3
"9454",2720.36666666667
"9455",2946.76666666667
"9456",1859.26666666667
"9457",1452.93333333333
"9458",1175.66666666667
"9459",2704.83333333333
"9460",1126.03333333333
"9461",477.633333333333
"9462",431.5
"9463",1506.6
"9464",2167.03333333333
"9465",1614.56666666667
"9466",1499.33333333333
"9467",1682.13333333333
"9468",1476.53333333333
"9469",419.533333333333
"9470",414.866666666667
"9471",422.666666666667
"9472",412.2
"9473",444.433333333333
"9474",381.066666666667
"9475",1711
"9476",2560.56666666667
"9477",457.2
"9478",491.3
"9479",466.133333333333
"9480",1848.33333333333
"9481",764.933333333333
"9482",425.633333333333
"9483",374.6
"9484",365.633333333333
"9485",378.4
"9486",400.9
"9487",1325.66666666667
"9488",2238.5
"9489",1708.1
"9490",1610.76666666667
"9491",1256.06666666667
"9492",437.9
"9493",509.666666666667
"9494",906.366666666667
"9495",451.566666666667
"9496",472.833333333333
"9497",483.1
"9498",745.566666666667
"9499",2017.66666666667
"9500",1869.5
"9501",3806.93333333333
"9502",3930.23333333333
"9503",3397.16666666667
"9504",2687.66666666667
"9505",2144.76666666667
"9506",1021.96666666667
"9507",473.6
"9508",438.7
"9509",398.966666666667
"9510",436.966666666667
"9511",988.933333333333
"9512",3019.3
"9513",1695.56666666667
"9514",470.966666666667
"9515",437.466666666667
"9516",669.233333333333
"9517",690.233333333333
"9518",1157.9
"9519",1563.26666666667
"9520",1587.26666666667
"9521",1668.9
"9522",679.433333333333
"9523",670
"9524",1096.13333333333
"9525",297.533333333333
"9526",954.766666666667
"9527",1170.26666666667
"9528",1845.4
"9529",837.766666666667
"9530",833.166666666667
"9531",288.733333333333
"9532",299.7
"9533",281.033333333333
"9534",284.7
"9535",312.033333333333
"9536",425.633333333333
"9537",2517.03333333333
"9538",1765.96666666667
"9539",1560.16666666667
"9540",1685.26666666667
"9541",1604.93333333333
"9542",1403.53333333333
"9543",2275.33333333333
"9544",1972.1
"9545",3284.36666666667
"9546",2234.73333333333
"9547",2786.16666666667
"9548",6496.03333333333
"9549",4689.03333333333
"9550",3389.23333333333
"9551",4335.83333333333
"9552",3444.8
"9553",2791.9
"9554",1761.8
"9555",1594.03333333333
"9556",397.1
"9557",271.066666666667
"9558",267.7
"9559",302.333333333333
"9560",322.633333333333
"9561",560.866666666667
"9562",561.8
"9563",1499.7
"9564",1216.63333333333
"9565",2285.76666666667
"9566",2391.5
"9567",3462.73333333333
"9568",1617.26666666667
"9569",646.233333333333
"9570",605.9
"9571",2028.06666666667
"9572",2535.63333333333
"9573",2981.1
"9574",3205.13333333333
"9575",1102.2
"9576",333.7
"9577",268.9
"9578",281.733333333333
"9579",316.433333333333
"9580",278.9
"9581",832
"9582",267.233333333333
"9583",1231.83333333333
"9584",2750.1
"9585",1951.66666666667
"9586",2068.13333333333
"9587",1548.26666666667
"9588",1286.56666666667
"9589",1469.63333333333
"9590",1383.53333333333
"9591",895.966666666667
"9592",276.233333333333
"9593",288.5
"9594",338.033333333333
"9595",1030.76666666667
"9596",2726.86666666667
"9597",2127.13333333333
"9598",2574.93333333333
"9599",639.233333333333
"9600",303.033333333333
"9601",317.166666666667
"9602",277.2
"9603",267.833333333333
"9604",296.4
"9605",273.066666666667
"9606",706.8
"9607",1763.9
"9608",2621.83333333333
"9609",1967.3
"9610",2098.8
"9611",1352.5
"9612",691.133333333333
"9613",3006
"9614",3875.8
"9615",2212.96666666667
"9616",1423.46666666667
"9617",1651.76666666667
"9618",2923.56666666667
"9619",2895.83333333333
"9620",2907.8
"9621",3822.2
"9622",2158.46666666667
"9623",1357.2
"9624",338.6
"9625",325.6
"9626",286.066666666667
"9627",292.666666666667
"9628",324.633333333333
"9629",276.4
"9630",280.566666666667
"9631",1237.2
"9632",2437.53333333333
"9633",1931.13333333333
"9634",1979.96666666667
"9635",1393.16666666667
"9636",1104.76666666667
"9637",538.966666666667
"9638",330.3
"9639",272
"9640",363.5
"9641",514.1
"9642",819.466666666667
"9643",1389.8
"9644",2713.6
"9645",3616.86666666667
"9646",3454.1
"9647",1115.7
"9648",827.566666666667
"9649",282.966666666667
"9650",304.4
"9651",280.166666666667
"9652",282.466666666667
"9653",307.033333333333
"9654",265.966666666667
"9655",1643.33333333333
"9656",2428.1
"9657",1533.26666666667
"9658",1337.73333333333
"9659",1344.66666666667
"9660",1313.56666666667
"9661",1005.2
"9662",287.3
"9663",495
"9664",472
"9665",315.5
"9666",333.1
"9667",624.033333333333
"9668",1509.1
"9669",3485.7
"9670",2992.36666666667
"9671",1435.86666666667
"9672",1026.33333333333
"9673",622.633333333333
"9674",271.833333333333
"9675",329.8
"9676",276.366666666667
"9677",499.666666666667
"9678",768.2
"9679",589.6
"9680",1343.53333333333
"9681",1814.9
"9682",1859.16666666667
"9683",1550.56666666667
"9684",1059.2
"9685",3039.36666666667
"9686",2760.2
"9687",2074.53333333333
"9688",1572
"9689",1101.43333333333
"9690",501.466666666667
"9691",1707.4
"9692",1574.6
"9693",1263.8
"9694",1258.93333333333
"9695",2007.73333333333
"9696",2662.46666666667
"9697",850.233333333333
"9698",301.333333333333
"9699",276.266666666667
"9700",261.833333333333
"9701",309.466666666667
"9702",272.533333333333
"9703",276.266666666667
"9704",325.633333333333
"9705",2193.5
"9706",1452.5
"9707",2076.73333333333
"9708",2743.1
"9709",2323.9
"9710",1835.3
"9711",1755.7
"9712",1761.33333333333
"9713",1395.2
"9714",602.766666666667
"9715",1275.83333333333
"9716",2002.4
"9717",3920.86666666667
"9718",3876.03333333333
"9719",1549
"9720",1400.2
"9721",542.933333333333
"9722",270.9
"9723",269.133333333333
"9724",311.266666666667
"9725",804.033333333333
"9726",326.666666666667
"9727",300.633333333333
"9728",391.566666666667
"9729",782.466666666667
"9730",1237.56666666667
"9731",1906.7
"9732",383.733333333333
"9733",2503.66666666667
"9734",2324.43333333333
"9735",1344.43333333333
"9736",1512.5
"9737",788.9
"9738",2227.9
"9739",3965.3
"9740",4244.83333333333
"9741",3931.16666666667
"9742",2478.4
"9743",1946.93333333333
"9744",1615.83333333333
"9745",484.433333333333
"9746",350.4
"9747",294.066666666667
"9748",271.033333333333
"9749",304.866666666667
"9750",276.166666666667
"9751",1539.36666666667
"9752",3104.3
"9753",2378.96666666667
"9754",1330.36666666667
"9755",1348.9
"9756",1359.8
"9757",1355.26666666667
"9758",340.6
"9759",320.866666666667
"9760",295.433333333333
"9761",270.666666666667
"9762",337.3
"9763",2001.2
"9764",3088.26666666667
"9765",3059.4
"9766",2332
"9767",1454.23333333333
"9768",302.366666666667
"9769",276.7
"9770",279.3
"9771",319.433333333333
"9772",931.366666666667
"9773",265.033333333333
"9774",284.066666666667
"9775",1045.26666666667
"9776",2595.7
"9777",2452.9
"9778",1822.46666666667
"9779",1772.86666666667
"9780",1970.76666666667
"9781",2045.03333333333
"9782",2224.7
"9783",3205.66666666667
"9784",2516.63333333333
"9785",1371.23333333333
"9786",1298.06666666667
"9787",1137.1
"9788",740.166666666667
"9789",1699.33333333333
"9790",1814.63333333333
"9791",479.8
"9792",581.733333333333
"9793",406.966666666667
"9794",292.866666666667
"9795",286.966666666667
"9796",313.733333333333
"9797",797.266666666667
"9798",401.933333333333
"9799",1154.86666666667
"9800",2137.3
"9801",1413.83333333333
"9802",1352.33333333333
"9803",1497.76666666667
"9804",2041.66666666667
"9805",848.866666666667
"9806",394.866666666667
"9807",820.266666666667
"9808",855.866666666667
"9809",1020.76666666667
"9810",1983.93333333333
"9811",2449.06666666667
"9812",3084.8
"9813",2626.03333333333
"9814",3317.16666666667
"9815",1837.26666666667
"9816",338.566666666667
"9817",341.266666666667
"9818",293.7
"9819",298.166666666667
"9820",355.433333333333
"9821",298.766666666667
"9822",712.766666666667
"9823",1461.46666666667
"9824",2495.23333333333
"9825",2817.46666666667
"9826",1980.3
"9827",1365.8
"9828",1330.2
"9829",1342.73333333333
"9830",1325.56666666667
"9831",304.9
"9832",446.233333333333
"9833",445.733333333333
"9834",276.133333333333
"9835",997.566666666667
"9836",1706.23333333333
"9837",2342.1
"9838",1823.56666666667
"9839",1048.5
"9840",933.866666666667
"9841",1052.93333333333
"9842",268.633333333333
"9843",315.2
"9844",262.433333333333
"9845",253.166666666667
"9846",261.033333333333
"9847",888.633333333333
"9848",3043.93333333333
"9849",2947.03333333333
"9850",1486.26666666667
"9851",1392.26666666667
"9852",1419.53333333333
"9853",1427.2
"9854",2067.7
"9855",2351.46666666667
"9856",1439.93333333333
"9857",1368.63333333333
"9858",969.933333333333
"9859",938.366666666667
"9860",1303.46666666667
"9861",768.733333333333
"9862",3865.23333333333
"9863",2600.5
"9864",727.9
"9865",562.2
"9866",366.7
